Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION,NAME2,PHONE_VERIFIED,ZIP3
a44b37daaa9b37f0993e26e58974e086,PCP27951,727 HIGH ST,WESTWOOD,MA,20902,42.219645,71.216768,7813295446,"$12,141.04",94,PCP27951,7813295446,20902
d224247d6fc0395e9bd2b4c325d55b5d,PCP28161,162 GREAT RD,ACTON,MA,17205,42.483953,71.438495,9782640060,"$6,716.32",53,PCP28161,9782640060,17205
f09cf5019c203a90895ed08fe18aa79a,PCP28216,140 WOOD RD,BRAINTREE,MA,21842,42.205416,71.002168,7815348808,"$5,295.56",41,PCP28216,7815348808,21842
07c54b7a99ed3a14a8c1922986a51ec3,PCP28493,1040 GREAT PLAIN AVE,NEEDHAM,MA,24923,42.281593,71.242414,7814490929,"$2,454.04",19,PCP28493,7814490929,24923
af3c865715b83feeb6562ea1f1cb61ef,PCP28562,112 S GREAT RD,LINCOLN,MA,17734,42.425506,71.310812,7812598122,"$1,162.44",9,PCP28562,7812598122,17734
84aaa30f4fdf368f8a31980c21e4b598,PCP28624,841 MAIN ST,WALPOLE,MA,20812,42.146286,71.255604,5084980766,"$1,549.92",12,PCP28624,5084980766,20812
66ebf1f21b4337709572c3702a95facf,PCP28779,113 BELMONT ST,BELMONT,MA,24783,42.395317,71.180284,6174841042,"$7,620.44",59,PCP28779,6174841042,24783
2970d4abdefb32aa8da3be427619fd84,PCP28835,7 WHITE PINE LANE,LEXINGTON,MA,24216,42.445222,71.230015,7818627331,"$7,103.80",55,PCP28835,7818627331,24216
6aeb37bd8ad539d5b021d09c1e55c3d5,PCP28914,15 STORY ST,CAMBRIDGE,MA,21384,42.376043,71.118680,6178683353,"$4,003.96",31,PCP28914,6178683353,21384
8e65bfaef62732e8bce0b44f7130befe,PCP29121,10 LONGWOOD DR,WESTWOOD,MA,20901,42.219645,71.216768,7813294433,"$11,882.72",92,PCP29121,7813294433,20901
af8a70b8190033f791a0350f1f59518e,PCP29134,10 CENTRAL ST,WEST SPRINGFIELD,MA,10892,42.125451,72.649734,4137463932,"$9,687.00",75,PCP29134,4137463932,10892
1ca2afca68173a2281d770b3b1366183,PCP29525,65 NEPONSET AVE,FOXBOROUGH,MA,20354,42.061338,71.245802,5085437160,"$9,041.20",70,PCP29525,5085437160,20354
5e241bed136b3a90a3d642f7b9cab3c2,PCP29534,93 POND ST,SHARON,MA,20672,42.108463,71.185182,7817247468,"$2,454.04",19,PCP29534,7817247468,20672
ee394632cdfa3709ac47eba10a419652,PCP29548,1236 MAIN ST,HOLYOKE,MA,10402,42.211656,72.642448,41353267771,"$8,137.08",63,PCP29548,NA,10402
2d5dd8f647c2303ab5f280cd494bba36,PCP29556,277 MAIN ST,GREENFIELD,MA,13013,42.614671,72.597063,4137726080,"$8,266.24",64,PCP29556,4137726080,13013
ead3fcfcc7013505b19cb9e8119bcbe0,PCP29608,120 N MAIN ST,ATTLEBORO,MA,27032,41.931653,71.294503,5082262542,"$10,203.64",79,PCP29608,5082262542,27032
b165f308d1b538a89fc863091a93f25c,PCP29637,480 ADAMS ST,MILTON,MA,21864,42.241557,71.082432,5087597752,$774.96,7,PCP29637,5087597752,21864
4e383e1d10603747a4f0d639980ff360,PCP29892,131 HARVARD ST,BROOKLINE,MA,24466,42.323853,71.142003,6179344744,"$5,553.88",43,PCP29892,6179344744,24466
028b5b8e40d9381f957f0ed3e4503b4a,PCP30031,167 DWIGHT ROAD,LONGMEADOW,MA,11061,42.047565,72.571130,4135252166,"$2,583.20",20,PCP30031,4135252166,11061
15740d88c092302fa2ba6dcfd5f74890,PCP30062,1101 BEACON ST,BROOKLINE,MA,24465,42.323853,71.142003,6177381274,"$3,616.48",28,PCP30062,6177381274,24465
4d51cbaa1dcf388f94644b39b204fc3c,PCP30089,116 APPLETON ST,CAMBRIDGE,MA,21383,42.376043,71.118680,6176619633,"$8,653.72",67,PCP30089,6176619633,21383
51eeadc5b8d33b0286303561955b3fe4,PCP30115,1044 CENTRAL ST,STOUGHTON,MA,20724,42.119006,71.103650,6176159253,"$7,620.44",59,PCP30115,6176159253,20724
5ebb21103a7b32c6adf560f42b27af76,PCP30214,123 UNION ST,EASTHAMPTON,MA,10274,42.265435,72.670813,4135271300,"$6,974.64",54,PCP30214,4135271300,10274
02c59aefa75f33f2a16125b01d9a5bc4,CROSSROADS HEALTH GROUP P.C.,35 TURKEY HILL RD,BELCHERTOWN,MA,10079,42.279010,72.400468,4133231115,"$1,679.08",13,CROSSROADS HEALTH GROUP P.C.,4133231115,10079
19635c41a6a13b8e80515d8f0c017011,PCP30551,55 CEDAR ST,WORCESTER,MA,16092,42.269478,71.807783,5087572233,"$4,003.96",31,PCP30551,5087572233,16092
afa2a4f1dd6834d9a47b44efaa9c469d,PCP30645,145 COURT ST,PLYMOUTH,MA,23606,41.897892,70.624030,5087462948,"$3,874.80",30,PCP30645,5087462948,23606
ac06e0acff6130aa9a9d7856c2a6495c,PCP30726,162 COBBLE LANE,SHEFFIELD,MA,12570,42.103650,73.359887,4132293634,"$10,203.64",79,PCP30726,4132293634,12570
e613f5a175883efe8701fa9baf3241ff,PCP31073,338 TREMONT ST,REHOBOTH,MA,27692,41.846878,71.244870,5082233434,"$15,111.72",117,PCP31073,5082233434,27692
0b63e23bb7623d4ebbc7a98424644d08,PCP31171,77 WARREN ST,BRIGHTON,MA,21353,42.331960,71.020173,6177874662,"$4,133.12",32,PCP31171,6177874662,21353
91a535892df13e27a3eb28970c71ae03,PCP31320,261 UNION ST,NEW BEDFORD,MA,27405,41.661303,70.937913,5089970096,"$3,745.64",29,PCP31320,5089970096,27405
2f09e5c4f0133b8eaa9d6564542502a0,PCP31724,300 NEWBURYPORT TRUNPIKE,ROWLEY,MA,01969,42.721495,70.886637,9789483900,"$3,874.80",30,PCP31724,9789483900,01969
fd605ea5870c33cbb7e200b9dd93a576,PCP31847,48 CEDAR ST,WORCESTER,MA,16092,42.269478,71.807783,50875648251,"$6,716.32",52,PCP31847,NA,16092
0154718efb2d3969bbf8045641fe7dc9,PCP32178,247 NORTHAMPTON ST,EASTHAMPTON,MA,10271,42.265435,72.670813,4137461016,"$3,616.48",28,PCP32178,4137461016,10271
2f66f20780a53899bd89fe7bad51def9,PCP32227,1 CHESTNUT ST,SALEM,MA,19703,42.499248,70.898204,9785945663,"$4,262.28",34,PCP32227,9785945663,19703
b37dbacbfbfd350a861b2dd23f3c83fc,PCP32238,1419 BEACON ST,BROOKLINE,MA,24464,42.323853,71.142003,6177392828,"$11,624.40",90,PCP32238,6177392828,24464
f61f14cb80613fa0ab90221cb033eaa0,PCP32281,5 POND RD,HARVARD,MA,14511,42.504256,71.588513,9784563181,"$4,520.60",35,PCP32281,9784563181,14511
e7be2bea4a1b3bac98743b149652461a,PCP32467,3 OAKDALE LN,LINCOLN,MA,17731,42.425506,71.310812,7812599911,"$11,107.76",86,PCP32467,7812599911,17731
8fd412d6410b3d188846cce73ab81e1c,PCP32478,35 TURKEY HILL RD,BELCHERTOWN,MA,10079,42.279010,72.400468,4136685707,"$7,878.76",61,PCP32478,4136685707,10079
42e990c964cc3a6bb4635b306fddabbe,PCP32522,12 DICKINSON ST,AMHERST,MA,10022,42.363534,72.507291,4132566004,"$12,657.68",98,PCP32522,4132566004,10022
4d9e063a001a3050b1853f53e1763ae4,PCP32637,1476 G DRIFT RD,WESTPORT,MA,27901,41.579794,71.081822,5086366600,"$2,454.04",20,PCP32637,5086366600,27901
d3a5680cdd8034c3bb3728989b918670,PCP32925,10 CONCORD AVE,CAMBRIDGE,MA,21382,42.376043,71.118680,6179210332,"$1,679.08",14,PCP32925,6179210332,21382
5585b8a7cdd93b8ab78a7aaa076a11aa,PCP33018,10 LANGLEY RD,NEWTON CENTER,MA,24591,42.331876,71.208402,6172430004,"$9,041.20",70,PCP33018,6172430004,24591
b1516ff8952b3f90a485e43e29cbf469,PCP33041,14 MAIN ST,SOUTHBORO,MA,17721,42.272062,71.522795,5087879713,"$12,011.88",93,PCP33041,5087879713,17721
95ada8d89f3830309e1261acb7632fa5,PCP33045,1074 MAIN ST,WEST BARNSTABLE,MA,26681,41.662727,70.357208,5083621180,"$7,491.28",58,PCP33045,5083621180,26681
ebcdaf9650e8340e806f04cfaca27857,PCP33080,715 OLD KINGS HWY,WELLFLEET,MA,26678,41.916805,70.027100,5088967790,"$11,107.76",86,PCP33080,5088967790,26678
e0739d6435893bbeb8ea808280085318,PCP33184,290 MAIN ST,COTUIT,MA,26353,41.662727,70.357208,5084285772,"$9,299.52",72,PCP33184,5084285772,26353
789eb815c0ab31ca8b840ce00727ad97,ADAMS PHYSICAL THERAPY LLC,1 BERKSHIRE SQ,ADAMS,MA,12201,42.625560,73.119828,4137432600,"$7,103.80",56,ADAMS PHYSICAL THERAPY LLC,4137432600,12201
d1af8327fe863aabb9af8d3443f72995,PCP34031,62 MAIN ST,UPTON,MA,15681,42.176526,71.603588,5085292700,"$6,199.68",48,PCP34031,5085292700,15681
8bfeb69c99393fd5b27db877d27d017f,PCP34087,24 ROCKLAND ST,HANOVER,MA,23392,42.122956,70.856310,78182682281,"$11,236.92",87,PCP34087,NA,23392
8fbdc477d05c3d6796f14fbf1b08102d,KAREN HOLMES PHYSICAL THERAPY LLC,191 ELM ST,SALISBURY,MA,19521,42.844794,70.841499,9784991870,"$7,491.28",58,KAREN HOLMES PHYSICAL THERAPY LLC,9784991870,19521
33145183be4b3f49809e05a81cce7ecd,PCP34313,52 CENTRAL ST,GARDNER,MA,14401,42.584206,71.988737,9786325722,"$12,399.36",96,PCP34313,9786325722,14401
337fcc9ce7b436d890408506236f4bdf,PCP34452,321 WASHINGTON ST,GLOUCESTER,MA,19303,42.628850,70.685875,9782811411,"$1,679.08",13,PCP34452,9782811411,19303
8264ced40aa33b069a36ebb972287956,PCP34514,430 OLD BASS RIVER RD,SOUTH DENNIS,MA,26602,41.704066,70.150650,5083854061,"$12,528.52",98,PCP34514,5083854061,26602
dd43b7986c993cdbbd1965f1cc2a370d,PCP34565,410 A SWAMP RD,RICHMOND,MA,12540,42.383497,73.359187,4136988123,"$19,374.00",150,PCP34565,4136988123,12540
ccdd9f7d801038ae9607a951a6f2084e,PCP34714,8 BURNHAM ST,TURNERS FALLS,MA,13761,42.597445,72.555278,4138012949,"$9,945.32",77,PCP34714,4138012949,13761
47a48a7379df32e68596dfd44f2279e9,PCP34730,481 BEDFORD ST,BRIDGEWATER,MA,23243,41.972376,70.978773,5086978899,"$1,162.44",9,PCP34730,5086978899,23243
479d87649f18300e869557c43e37cf4a,PCP34751,1170 MAIN ST,W BARNSTABLE,MA,26681,41.662727,70.357208,5087372701,"$11,882.72",92,PCP34751,5087372701,26681
3fc0df8610e33e029014c8123ec39886,PCP34951,2016 OCEAN ST,MARSHFIELD,MA,20503,42.115139,70.710331,7818340390,$774.96,6,PCP34951,7818340390,20503
404561f77d54352184dbbd836275fa9f,PCP34967,452 PLEASANT ST,MALDEN,MA,21488,42.429380,71.058706,7813223224,"$1,420.76",11,PCP34967,7813223224,21488
1ff3f88c3e373a4d9f9e41c97cc2354a,PCP35028,2 S BRIDGE DR,AGAWAM,MA,10012,42.064731,72.653477,4132099576,"$2,970.68",24,PCP35028,4132099576,10012
54c69f08de68349aa16c6a7a9b21b817,PCP35119,170 POND RD,WEST TISBURY,MA,02575,41.394406,70.656447,5086969171,"$3,616.48",28,PCP35119,5086969171,02575
e0104181ceec32cfaba6255874c50b45,PCP35302,223 WALNUT ST,FRAMINGHAM,MA,17027,42.307905,71.436196,5088729195,"$3,099.84",24,PCP35302,5088729195,17027
e2c63b97bebc31b1ac8b72ace3547669,BILLERICA CHIROPRACTIC OFFICE P.C.,25 BRIDGE ST,BILLERICA,MA,18211,42.559673,71.260947,9786671932,"$5,941.36",46,BILLERICA CHIROPRACTIC OFFICE P.C.,9786671932,18211
f5364bba190d30678dd267bffb6c5f56,PCP35481,1070 IYANNOUGH RD,HYANNIS,MA,26011,41.647227,70.249978,5087719701,"$19,503.16",151,PCP35481,5087719701,26011
44390bbed8d036e58d8db68aaa208b56,PCP35527,223 WALNUT ST,FRAMINGHAM,MA,17027,42.307905,71.436196,5088798004,"$5,166.40",40,PCP35527,5088798004,17027
6e3af015b4153e29a9b642206feaa2c8,MELROSE FAMILY CHIROPRACTIC AND SPORTS INJURY CENTRE INC,653 MAIN ST,MELROSE,MA,21763,42.455723,71.059019,7816651497,"$3,229.00",25,MELROSE FAMILY CHIROPRACTIC AND SPORTS INJURY CENTRE INC,7816651497,21763
cae39e800c7f35bebfe91793d2905abc,PCP36514,3 WOODLAND RD,STONEHAM,MA,21801,42.474208,71.097665,7816653773,"$6,974.64",54,PCP36514,7816653773,21801
91161180288937db980835f1c6f2a5f9,PCP36686,17 BREWSTER ST,PROVINCETOWN,MA,26571,42.056913,70.190488,8604509789,"$8,782.88",68,PCP36686,8604509789,26571
42b37ebb560c34e2a166ef4e03ca0522,PCP36993,106 W FOSTER ST,MELROSE,MA,21763,42.455723,71.059019,7816654295,"$8,007.92",62,PCP36993,7816654295,21763
c7b763e8052d3730b00ddec9a948c4cf,PCP37117,9 FOSTER ST,WAKEFIELD,MA,18802,42.504360,71.064061,7818505535,"$4,778.92",37,PCP37117,7818505535,18802
502dd65ae8263bca89bb448b81ddbc15,PCP37168,39 PLYMOUTH ST,HOLBROOK,MA,23431,42.140346,70.997861,7817674207,"$11,107.76",86,PCP37168,7817674207,23431
f9365758c6553e45a04e992837fac6a4,PCP37418,152 EDMANDS RD,FRAMINGHAM,MA,17013,42.307905,71.436196,5087885406,"$3,874.80",30,PCP37418,5087885406,17013
cd1de71e98d13cba8fd22b20331ff03f,PCP37542,589 DARTMOUTH ST,S DARTMOUTH,MA,27482,41.661303,70.937913,5089975636,"$4,003.96",31,PCP37542,5089975636,27482
b2ad68fb897e373882e408646bd54263,PCP37561,225 WOOD ST,HOPKINTON,MA,17481,42.224096,71.540489,7742750635,"$3,616.48",28,PCP37561,7742750635,17481
b99591b94e95368ca79758d9adc97ac6,KHOURY CHIROPRACTC INC.,640 WASHINGTON ST,DEDHAM,MA,20264,42.246872,71.179462,7813293344,$387.48,3,KHOURY CHIROPRACTC INC.,7813293344,20264
e3ed789e462f3e7598520aaad71aee63,PCP38234,340 MAPLE ST,MARLBOROUGH,MA,17523,42.349617,71.547214,5084811133,"$4,003.96",31,PCP38234,5084811133,17523
56f02f79541639bbbd38b5b2b93d0902,PCP38475,90 CONCORD AVE,BELMONT,MA,24784,42.395317,71.180284,6175046985,"$3,616.48",28,PCP38475,6175046985,24784
e115205969323ce8a8e57d6fd5d86bd2,PCP38895,850 SPRINGFIELD ST,FEEDING HILLS,MA,10302,42.064731,72.653477,4137338277,"$4,778.92",37,PCP38895,4137338277,10302
ed3977f3b6cd3ff98a374e2c299b52d8,PCP38970,1681 WASHINGTON ST,BRAINTREE,MA,21847,42.205416,71.002168,7818438187,"$7,232.96",56,PCP38970,7818438187,21847
f345af4f408c39b9a1c28a4e279b95a7,PCP39308,294 PLEASANT ST,STOUGHTON,MA,20722,42.119006,71.103650,7814004182,"$4,133.12",32,PCP39308,7814004182,20722
8f8511a3705e341ab7b8b536f9fb376f,PCP39336,955 MAIN ST,WINCHESTER,MA,18904,42.452752,71.144319,7817293008,"$5,166.40",40,PCP39336,7817293008,18904
172cefe10b023fb2aa53ca61cdaec115,BARLEY FAMILY HEALTHCARE AND REHABILITATION PC,270 HUTTLESTON AVE,FAIRHAVEN,MA,27191,41.633619,70.871306,5089979100,"$2,454.04",19,BARLEY FAMILY HEALTHCARE AND REHABILITATION PC,5089979100,27191
866f38cdaf4936c2a073ee031c7609cd,READING FAMILY MEDICINE PC,30 NEW CROSSING RD,READING,MA,18673,42.535183,71.105423,7819420380,"$5,295.56",41,READING FAMILY MEDICINE PC,7819420380,18673
ac69a419e1e33db7966e608ad8e4dc4b,PCP39627,67 BELMONT ST,WORCESTER,MA,16052,42.269478,71.807783,5088527200,$645.80,5,PCP39627,5088527200,16052
d94c91867bed3d2488a2d5bc92d92737,PCP39872,12 ARROW ST,CAMBRIDGE,MA,21385,42.376043,71.118680,6178938752,"$4,262.28",33,PCP39872,6178938752,21385
bdfb91b5a0413e9999ae3042ff8c11ba,CAPE GYNECOLOGY LLC,19 BAY STATE COURT,BREWSTER,MA,26312,41.747513,70.066223,5082552325,"$3,874.80",30,CAPE GYNECOLOGY LLC,5082552325,26312
405c1042e54b3ff3a5f8d6a0dcf03518,AUBURN PODIATRY LLP,492 WASHINGTON ST,AUBURN,MA,15015,42.198708,71.846006,5088326075,"$2,712.36",21,AUBURN PODIATRY LLP,5088326075,15015
f178140be29d39c6bca4c961e77acde2,PCP40593,25 MAIN ST,WAYLAND,MA,17785,42.360427,71.361099,9784602617,"$3,616.48",28,PCP40593,9784602617,17785
42eff9fea834387ea0634c5a5ca30ee5,PCP41000,45 NEWBURY ST,BOSTON,MA,21163,42.338551,71.018253,6172668584,"$3,874.80",30,PCP41000,6172668584,21163
8d7a43ca0630329a8ac45c9ac8484a74,PCP41078,2100 DORCHESTER AVE,BOSTON,MA,21245,42.338551,71.018253,6175064900,"$3,616.48",28,PCP41078,6175064900,21245
f5259ffd9acb3311992aa3cfea7195e3,PCP41867,23 ADAMS ST,BURLINGTON,MA,18034,42.503227,71.201713,7812730099,"$3,874.80",30,PCP41867,7812730099,18034
5f3b6a8a99a43564bc7f186b79d040db,TOTAL HEALTH CARE INC.,2 REEDSDALE RD,MILTON,MA,21863,42.241557,71.082432,6176980715,"$10,461.96",81,TOTAL HEALTH CARE INC.,6176980715,21863
65cea21fd0ae3d30894c20f051e07f80,WINCHESTER ORAL SURGERY PC,955 MAIN ST,WINCHESTER,MA,18904,42.452752,71.144319,7817292800,"$3,358.16",26,WINCHESTER ORAL SURGERY PC,7817292800,18904
188537adf72637c2bcb1b91c39d40de3,PCP43350,167 DWIGHT RD,LONGMEADOW,MA,11061,42.047565,72.571130,4135675533,"$4,133.12",32,PCP43350,4135675533,11061
dce6ce7f7e6e3035aaad46379b6d0bf0,PCP44113,1236 MAIN ST,HOLYOKE,MA,10405,42.211656,72.642448,4134068380,"$6,070.52",47,PCP44113,4134068380,10405
00b14d27ca1c33b6ab79b636bf184d1a,PCP44286,31 HASTINGS ST,MENDON,MA,17561,42.093870,71.544519,6175842794,"$4,391.44",34,PCP44286,6175842794,17561
08a94aac7e113a09a3e4c2869ee66eee,PCP44465,23 PINECREST BEACH DR,EAST FALMOUTH,MA,25364,41.570720,70.556682,5085276001,"$5,037.24",39,PCP44465,5085276001,25364
e8a1f232f36030d6806a8901d99c0787,PCP44556,1 R NEWBURY ST,PEABODY,MA,19603,42.534279,70.969782,9735351606,"$8,007.92",62,PCP44556,9735351606,19603
2a02cf035b2230dfaae433f12583be21,PCP45458,51 LIBBY ST,BROCKTON,MA,23022,42.082543,71.024638,5085876060,"$11,882.72",92,PCP45458,5085876060,23022
4b74b5b9b6453f1ba6133d8c1fada332,PCP45581,5 BYRON RD,WESTON,MA,24932,42.360502,71.303433,7814317399,"$4,520.60",35,PCP45581,7814317399,24932
89989fdde9a23174bc1ef362919b4711,PCP45983,34 COURT ST,PLYMOUTH,MA,23608,41.897892,70.624030,5086884982,"$3,616.48",28,PCP45983,5086884982,23608
e268d966c51d355b90a3edf1748d0b67,ROSMARK PSYCHOLOGICAL SERVICES LLC,186 CABOT ST,BEVERLY,MA,19155,42.556659,70.844960,9786468830,"$6,587.16",51,ROSMARK PSYCHOLOGICAL SERVICES LLC,9786468830,19155
223bac2edf6532f8ab52a8b064c00f15,PCP46659,519 AMERICAN LEGION HWY 8,WESTPORT,MA,27904,41.579794,71.081822,7743093555,"$5,941.36",46,PCP46659,7743093555,27904
78fdac6c2d813ec5a4eec17b22988a32,PCP47638,28 GREEN ST,NEWBURY,MA,19511,42.770406,70.872417,9784992103,"$5,295.56",41,PCP47638,9784992103,19511
5ff7960cf292386187a47eb8095bfed1,PCP47688,2100 LAKEVIEW AVE,DRACUT,MA,18263,42.679723,71.300680,7819561709,"$4,262.28",33,PCP47688,7819561709,18263
57af70ba946b310989a882481c300705,COMPREHENSIVE PHYSICAL THERAPY PC,1037 MAIN ST,LEICESTER,MA,15241,42.238427,71.912340,5088921335,"$9,557.84",74,COMPREHENSIVE PHYSICAL THERAPY PC,5088921335,15241
0bac2d2fe91f343e89c6c0456b974959,PCP47896,313 LUNENBURG ST,FITCHBURG,MA,14204,42.601977,71.815870,9783429900,"$9,945.32",77,PCP47896,9783429900,14204
c908bdbe5dcf3e209205ac67a60428ea,PCP47943,12 ARROW ST,CAMBRIDGE,MA,21385,42.376043,71.118680,6178760309,"$6,716.32",52,PCP47943,6178760309,21385
6dffe5a953803a0798c85e9ba17bd7f6,CUMMINGS PHYSICAL THERAPY INC,425 REVERE ST,REVERE,MA,21514,42.421005,70.990360,7812847597,"$3,874.80",30,CUMMINGS PHYSICAL THERAPY INC,7812847597,21514
8979fc79bab834bab7a5016443c958c5,OLIVIER GROUP PC,92 FAUNCE CORNER RD,DARTMOUTH,MA,27471,41.566510,70.958229,5089933000,"$7,491.28",58,OLIVIER GROUP PC,5089933000,27471
4917759b1f9e3733af09132e8a56641a,PCP48383,33 E MAIN ST,WARE,MA,10821,42.275462,72.280158,4139492772,"$3,099.84",24,PCP48383,4139492772,10821
dfeef2b6c1ee305c8d8cbfda54e0fdc4,PCP48615,66 FISHER ST,NORWOOD,MA,20621,42.187364,71.195971,7814490087,"$3,616.48",28,PCP48615,7814490087,20621
0bfbae86ec4633e38dc5bf2f47cf563c,PCP48656,1318 BEACON ST,BROOKLINE,MA,24463,42.323853,71.142003,6177342258,"$2,454.04",19,PCP48656,6177342258,24463
a1ef63307fb033e8962201506abb1490,PCP49110,64 MACY ST,RAYNHAM,MA,27671,41.930477,71.046214,7744097395,"$5,553.88",44,PCP49110,7744097395,27671
a0e3f669d53f3554a7d5144f422a342b,PERFORMANCE PHYSICAL THERAPY INC,99 4TH ST,CHELSEA,MA,21502,42.396824,71.031348,6178892500,"$3,099.84",24,PERFORMANCE PHYSICAL THERAPY INC,6178892500,21502
de5f6395ed2b384ab7649ff5e5e6e1a7,KYLE CORBIN DC PA,664 TAUNTON AVE,SEEKONK,MA,27713,41.839798,71.318047,5083364114,"$8,782.88",69,KYLE CORBIN DC PA,5083364114,27713
00717240296a35b2a3368e3d9f085fce,NICOLE H. BOUDREAU MD P.C.,1180 BEACON ST,BROOKLINE,MA,24463,42.323853,71.142003,6172320440,"$6,587.16",51,NICOLE H. BOUDREAU MD P.C.,6172320440,24463
81d4854675453eb795430be8579e6ba1,PAGGI PHYSICAL THERAPY AND SPORTS REHABILITATION INC,1842 BEACON ST,BROOKLINE,MA,24451,42.323853,71.142003,8455909450,"$5,553.88",43,PAGGI PHYSICAL THERAPY AND SPORTS REHABILITATION INC,8455909450,24451
c701b65152fc30679f4dce7c5e72b95d,NORFOLK COUNTY MEDICAL ASSOCIATES INC,844 FRANKLIN ST,WRENTHAM,MA,20931,42.052671,71.356858,5083845000,"$3,616.48",28,NORFOLK COUNTY MEDICAL ASSOCIATES INC,5083845000,20931
b08737d6d470368d80574bd13a70d881,PCP50141,450 N MAIN ST,SHARON,MA,20671,42.108463,71.185182,5089443138,"$5,295.56",42,PCP50141,5089443138,20671
09b127388d193f48bb861f0f0d3b5117,PCP50168,909 FORTUNE BLVD,MILFORD,MA,01757,42.158692,71.521419,5084737400,"$4,908.08",38,PCP50168,5084737400,01757
5c94e9776b9e36278a71fcc187bb9dbd,PCP50214,26 HIGH ST,MILTON,MA,21863,42.241557,71.082432,6176984496,"$8,137.08",63,PCP50214,6176984496,21863
415bf5aaea383685a13ce68fcc89b344,PCP50662,1 WASHINGTON ST,WELLESLEY HILLS,MA,24811,42.305390,71.283669,78123765502,"$5,683.04",44,PCP50662,NA,24811
628b343f23603994ba841291d2a2421b,COMMONWEALTH OBGYN PC,1 BROOKLINE PL,BROOKLINE,MA,24457,42.323853,71.142003,6177321510,"$3,616.48",28,COMMONWEALTH OBGYN PC,6177321510,24457
2d65194f890e358e96bdae26070f196a,DEDHAM CONSULTATION CENTER LLC,339 WASHINGTON ST,DEDHAM,MA,20261,42.246872,71.179462,7814077770,"$2,583.20",20,DEDHAM CONSULTATION CENTER LLC,7814077770,20261
35a49dfd7ce33ef2bbb3eab67a5f26c3,NEW ENGLAND ORAL SURGERY ASSOCIATES LLC,2 ANDOVER RD,BILLERICA,MA,18211,42.559673,71.260947,9786678600,"$4,133.12",32,NEW ENGLAND ORAL SURGERY ASSOCIATES LLC,9786678600,18211
8c81ca40e3953f808d6cab0bb7fea821,PCP52699,330 WALNUT ST EXT,AGAWAM,MA,10011,42.064731,72.653477,4137321908,"$8,007.92",62,PCP52699,4137321908,10011
d32bd7bd421134d8a08bb1b2b810d41b,PCP53096,275 VARNUM AVE,LOWELL,MA,18542,42.638980,71.321141,9789349220,"$4,520.60",35,PCP53096,9789349220,18542
1e8ab91eeace38c4a7fcc2887cab6523,MASSACHUSETTS ENT ASSOCIATES INC,3 MEETINGHOUSE RD,CHELMSFORD,MA,18242,42.597055,71.369700,9782565557,"$1,808.24",14,MASSACHUSETTS ENT ASSOCIATES INC,9782565557,18242
39245aea583f34a8a898d79be91e5f48,PCP53549,115 MILL ST,BELMONT,MA,24781,42.395317,71.180284,6178552578,"$6,070.52",47,PCP53549,6178552578,24781
1c064e6ae1a53124b29468ae3a9d6487,ALLACCESS PHYSICAL THERAPY INC.,904 C BOSTON TPKE,SHREWSBURY,MA,15453,42.284767,71.714228,5088453500,"$10,849.44",84,ALLACCESS PHYSICAL THERAPY INC.,5088453500,15453
1beddae8fe29300fae6795c5c6a56ba9,PCP53806,100 COPELAND DR,MANSFIELD,MA,20481,42.017302,71.216410,5089542355,"$4,649.76",36,PCP53806,5089542355,20481
3bdd73185a9c3ecfba3e7163a602bdf4,PCP53831,638 ADAMSVILLE RD,WESTPORT,MA,27905,41.579794,71.081822,5086364769,"$7,491.28",58,PCP53831,5086364769,27905
2c2904000b7e32f397590ff44c5559b8,PCP56166,180 BRACKETT RD,EASTHAM,MA,26422,41.841572,69.988926,6176862295,"$3,616.48",28,PCP56166,6176862295,26422
0c15415c9da3371cb7b6df95c18e2d0c,PCP56256,70 WASHINGTON ST,SALEM,MA,19703,42.499248,70.898204,7818648048,"$1,033.28",8,PCP56256,7818648048,19703
9964c8560911362791cceef5783a42e9,PCP57214,190 N MAIN ST,NATICK,MA,17602,42.284822,71.348811,5086512646,"$2,195.72",17,PCP57214,5086512646,17602
f93e59e2c0e43118a1c23234c6dde120,CHARIS CENTER SOUTH INC.,604 FOUNDRY ST,EASTON,MA,02334,42.040515,71.109329,5089471901,"$7,749.60",60,CHARIS CENTER SOUTH INC.,5089471901,02334
001d000fbe373cf293396b613dd0117d,EYE ASSOCIATES PC,500 SALEM ST,WILMINGTON,MA,18871,42.564647,71.164516,9786582880,"$8,137.08",63,EYE ASSOCIATES PC,9786582880,18871
fe45b7c5765832369f4e59234293b022,PCP57359,59 ROWENA RD,NEWTON CENTRE,MA,24592,42.331876,71.208402,6174482281,"$2,195.72",17,PCP57359,6174482281,24592
6ecf1212bfc63bfc98680b7eca2d6e2f,ORTHO SPORT PHYSICAL THERAPY INC,102 W CTR ST,WEST BRIDGEWATER,MA,23791,42.021617,71.026717,5085882800,"$4,133.12",32,ORTHO SPORT PHYSICAL THERAPY INC,5085882800,23791
6d292afa3f273fa6945ecdce925a8062,PCP57666,550 BELMONT ST,WATERTOWN,MA,24724,42.369451,71.177925,6179240268,"$5,166.40",40,PCP57666,6179240268,24724
