Id,NAME,ADDRESS,CITY,STATE,ZIP,LAT,LON,PHONE,REVENUE,UTILIZATION,PHONE_VERIFIED
328362134ac73021aad86383f3ced351,PCP9022,1 HOLLYWOOD DR,GRAFTON,MA,15361,42.209151,71.683644,5088393616,"$14,336.76",111,5088393616
65a74939644132c0bd3e00b951c968e1,PCP9047,584 HIGH ST,DEDHAM,MA,20261,42.246872,71.179462,7814714338,"$5,037.24",39,7814714338
7a146a368ec03452b4860b6894af0458,PCP9095,10 S MAIN ST,BELCHERTOWN,MA,10079,42.27901,72.400468,4133238554,"$7,232.96",56,4133238554
f3e9d159191c3fbb86f0dfd0bf66d83f,PCP9242,201 PARK AVE,WEST SPRINGFIELD,MA,10893,42.125451,72.649734,4137884131,"$6,587.16",51,4137884131
1057a1f7e2353aafa52a7519bfd984c6,PCP9333,1415 BEACON ST,BROOKLINE,MA,24464,42.323853,71.142003,9788082516,$645.80,5,9788082516
3fe0cf122a0b33b2b80c45139c7889a9,PCP9455,2 COLUMBIA RD,PEMBROKE,MA,23591,42.067804,70.805713,7818262270,"$3,229.00",26,7818262270
8f345a316b91352cb956e1d59e797568,PCP9564,181 NORTHAMPTON ST,EASTHAMPTON,MA,10271,42.265435,72.670813,4135756394,"$7,878.76",62,4135756394
473293d9b54a384c914605416f9bdac4,PCP9643,173 MOUNT AUBURN ST,WATERTOWN,MA,24724,42.369451,71.177925,6173967687,"$2,454.04",19,6173967687
502a2ddbe54a3b439ad98103221c44d6,PCP9755,7 BARON WAY,LITTLETON,MA,14601,42.535931,71.490569,9785801342,"$5,424.72",42,9785801342
b3a365030436317fa5f0d18aa5629349,PCP9953,77 PLAYSTEAD RD,MEDFORD,MA,21551,42.423844,71.109231,7813326311,"$6,587.16",51,7813326311
06eff9e0c5b439ed82732f29cf5d3185,PCP10127,464 GRANITE AVE,MILTON,MA,21865,42.241557,71.082432,6176980998,"$10,978.60",85,6176980998
777aafd617433ea689ff99d9e3608aad,PCP10201,616 MAIN ST,DENNIS,MA,26381,41.706123,70.164823,5083852550,"$3,616.48",28,5083852550
fafcf3db7df53b1186539032850edd62,PCP10220,680 ASHBURNHAM HILL RD,FITCHBURG,MA,14201,42.601977,71.81587,9784238907,"$3,745.64",29,9784238907
2cdbd26a73043a8593bc9e92c6a91f00,PCP10689,403 HIGHLAND AVE,SOMERVILLE,MA,21442,42.390445,71.101033,6176665800,"$2,066.56",16,6176665800
b74c6b496c413c34829a33c4739872be,PCP10713,734 NEWPORT AVE,ATTLEBORO,MA,27035,41.931653,71.294503,5087616100,"$4,520.60",35,5087616100
036c2612ef3734689424255570c84216,PCP11124,88 WHARF ST,MILTON,MA,21863,42.241557,71.082432,6172981608,"$4,520.60",35,6172981608
db30cadc72a03810a951678fb424a606,PCP11284,22 ELLIS RD,WEST NEWTON,MA,24652,42.331876,71.208402,6179648809,$904.12,8,6179648809
dc8941c5a7a5378388b9b32ce05d34e7,PCP11647,712 GREAT POND RD,NORTH ANDOVER,MA,18452,42.673909,71.091334,9786973554,"$7,362.12",57,9786973554
9ba4bc4febc33c11b80a7caa2bbb3836,PCP11669,31 JACKSON ST,NEWTON,MA,24592,42.331876,71.208402,6174629339,"$2,970.68",23,6174629339
a856a319f21234eda1e1d94fd73e0c93,PCP11793,1105 LAKEVIEW AVE,DRACUT,MA,18264,42.679723,71.30068,9789575665,"$2,712.36",21,9789575665
043c21937fbd3a5cad68275230f1f3d4,PCP11873,DOVER MEDICAL PROFESSIONAL BUILDING,DOVER,MA,20302,42.23416,71.291167,5087852319,"$3,745.64",29,5087852319
4d4f015691103eddaa9453f4d58fce4a,PCP11928,55 PUTNEY RD,LEVERETT,MA,10549,42.468898,72.484579,4133486257,"$1,808.24",14,4133486257
daa4c4085fc532a8881e12181e8b8598,PCP12132,11 PROSPECT ST,SHERBORN,MA,17701,42.231947,71.372963,5085451843,"$4,391.44",34,5085451843
5f6db31e3b3238a0918e30bab4578915,PCP12160,9 CENTRE ST,DOVER,MA,20302,42.23416,71.291167,9783692390,"$6,845.48",53,9783692390
fea711393a82323c82a91e573fc1ec2c,PCP12341,67 CODDINGTON ST,QUINCY,MA,21694,42.261006,71.008988,6174712293,"$3,616.48",28,6174712293
ccafb5f70a903c109803d2e8798178a4,PCP12382,71 ADAMS ST,MILTON,MA,2187,42.241557,71.082432,6176869378,"$9,687.00",75,6176869378
d6e720e9fa6b36318609353bc9d1a5a2,PCP12398,1211 HIGHLAND AVE,NEEDHAM,MA,24922,42.281593,71.242414,7814494090,"$6,845.48",53,7814494090
3dc9bb2d5d663e61bf9ae234c6433577,PCP12399,27 COLLEGE ST,SOUTH HADLEY,MA,10751,42.256208,72.58103,4134460498,"$7,491.28",58,4134460498
da7997352a0b3a368b5c95e8b5023e06,PCP12877,142 N MAIN ST,BELCHERTOWN,MA,10079,42.27901,72.400468,4133231196,"$4,003.96",31,4133231196
66d9e1e46c0a3dbfa358e46aaf99c97a,PCP13181,441 MAIN ST,MELROSE,MA,21763,42.455723,71.059019,7816626060,"$7,878.76",61,7816626060
6cf7174ed3b8365fb74f72da86c3ab31,PCP13263,250 GRANITE ST,BRAINTREE,MA,21842,42.205416,71.002168,7818434295,"$7,491.28",58,7818434295
bd037283ea3d351d81edfdcb4db8ed1b,PCP13521,465 NASHUA RD,DRACUT,MA,18262,42.679723,71.30068,9788668530,"$2,583.20",20,9788668530
6283a0f298cd30e3a92d620a208e254c,PCP13525,307 CONCORD AVE,CAMBRIDGE,MA,21381,42.376043,71.11868,6174971484,"$5,295.56",41,6174971484
f0fdfcb5779b341abe4ea6445b300751,ORTHOSPORTS AND AQUATIC PHYSICAL THERAPY PC,1237 HIGHLAND AVE,NEEDHAM,MA,24922,42.281593,71.242414,7814441290,"$1,808.24",14,7814441290
5f6fe06aa68735408cabfda5744d8a29,PCP13802,986 SARATOGA ST,EAST BOSTON,MA,21281,42.375541,70.970646,6178463330,"$7,232.96",56,6178463330
78d6ee98f77038f8a1a447e15afd5a44,PCP13848,694 MAIN ST,HOLDEN,MA,15201,42.355801,71.862574,5088297191,"$9,687.00",75,5088297191
24af4325332b3db0b90012e3f8215177,PCP14018,159 CENTRAL ST,LOWELL,MA,18521,42.63898,71.321141,9784596262,"$8,782.88",68,9784596262
7b51122e57a43ceca1f4140c78a069ce,PCP14063,1 MERRIMAC ST,NEWBURYPORT,MA,19502,42.812141,70.886646,9784656585,"$8,912.04",69,9784656585
a2879c54b45d3af3bdb9f1a425583699,PCP14074,185 SCHOOL ST,MILTON,MA,21863,42.241557,71.082432,6177281410,"$7,620.44",59,6177281410
720d923f7c6d30b0ba7a2f45be843188,CENTER FOR EYE EXCELLENCE,1515 ALLEN ST,SPRINGFIELD,MA,11181,42.115454,72.539978,4137820030,"$4,391.44",34,4137820030
6236e299a75138198b06a17004bdbbfd,BOSTON VISION WORKS INC,335 MAIN ST,SAUGUS,MA,19063,42.468432,71.013946,7812339570,"$9,299.52",72,7812339570
63b12098a29c357db1c04dcc2f0b6d6c,PCP14226,250 BOSTON TURNPIKE,SHREWSBURY,MA,15455,42.284767,71.714228,5087916809,"$4,649.76",36,5087916809
588e03bd91bc3442be9e66c18ba36c0c,KHOURY CHIROPRACTC INC.,116 MECHANIC ST,BELLINGHAM,MA,20191,42.076682,71.47449,5089663777,"$26,606.96",206,5089663777
b1b59ef1fcf434f88fd24d51b1586d85,PCP14706,92 FAUNCE CORNER RD,NORTH DARTMOUTH,MA,27471,41.646686,70.999158,5089941109,"$8,137.08",63,5089941109
b1423e2820403f03b51c16a35b0ee7c8,ASSOCIATED EYE PHYSICIANS AND SURGEONS INC,1261 FURNACE BROOK PKWY,QUINCY,MA,21694,42.261006,71.008988,6177700011,"$2,195.72",17,6177700011
f0a15912b4373e40a642ec6d0adc8c69,PCP15153,1 MEETING HOUSE RD,CHELMSFORD,MA,18242,42.597055,71.3697,9782508880,"$5,683.04",44,9782508880
92fba4acef813a44992164c063301834,PCP15182,1070 ROUTE 134,EAST DENNIS,MA,26410,41.735497,70.157388,5083857474,"$14,465.92",113,5083857474
c58b8233f2823b13ad4e923efb2ac061,PSYCH CARE ASSOC PC,185 W AVE,LUDLOW,MA,10561,42.183577,72.457812,4135836750,"$7,491.28",58,4135836750
f883aa4c18f630c88ee1881d4bfe00e4,PCP15430,7 A LAUREL ST,FAIRHAVEN,MA,27192,41.633619,70.871306,5089974302,"$8,782.88",68,5089974302
290f8d1dfc6b38bd90b33c15d56dd97a,PCP15602,51 MAIN ST,GLOUCESTER,MA,19305,42.62885,70.685875,9782815131,"$4,262.28",33,9782815131
1ae1648011ce35df89ee78947036c59c,PCP15690,1180 BEACON ST,BROOKLINE,MA,24463,42.323853,71.142003,6172772449,"$9,041.20",70,6172772449
438a54db5c753b7693579028a57babc4,PCP15785,356 MONTAGUE CITY RD,TURNERS FALLS,MA,13761,42.597445,72.555278,4137730009,"$10,203.64",79,4137730009
1f6b666721043bbaa332c119f6ffbb64,PCP16049,191 CHERRY HILL DR,SEEKONK,MA,27712,41.839798,71.318047,4016172284,"$4,003.96",31,4016172284
34a0de2879fc3feebbbe7c12a9e84258,PCP16089,519 AMERICAN LEGION HWY 2,WESTPORT,MA,27904,41.579794,71.081822,5086366423,"$5,941.36",46,5086366423
48bc3aff5ff43ec6b7e55a5b36680331,PCP16262,1032 TURNPIKE ST,CANTON,MA,20212,42.175737,71.125385,6175492939,"$8,782.88",69,6175492939
95394b172f1f3c42b4e2233704fb9195,PCP16338,65 POST OFFICE PARK,WILBRAHAM,MA,10951,42.126883,72.430952,4133661717,"$4,778.92",37,4133661717
28bfd43390a637d5961a4d0696008884,PCP16416,2000 WASHINGTON ST,NEWTON,MA,24621,42.331876,71.208402,6172436450,"$10,591.12",82,6172436450
59e287a5d68e3fcd914737d797f40705,PCP17011,1044 GAR HWY,SWANSEA,MA,27774,41.758163,71.214181,5086757725,"$3,616.48",28,5086757725
d750c37d55ef3ddca61290946d8ccc9a,PCP17339,1266 FURNACE BROOK PKWY,QUINCY,MA,21697,42.261006,71.008988,3399870767,"$3,616.48",28,3399870767
5b886ab0eee43253973e7419afc5a2ce,PCP17517,203 ALLSTON ST,CAMBRIDGE,MA,21393,42.376043,71.11868,6174923868,"$3,358.16",26,6174923868
261b14f539d737eba8b7606014d8eff3,PCP17774,493 ESSEX ST,LAWRENCE,MA,18401,42.700273,71.161357,9786867111,"$7,620.44",59,9786867111
17858e6e2c6a34588ef62c0dd5d834cf,PCP17778,840 MAIN ST,MILLIS,MA,20541,42.173103,71.363756,5083764262,"$3,616.48",28,5083764262
bee3973f125a3713807e8e9c0f9e304e,PCP17791,103 ELM ST,MILLBURY,MA,15272,42.192246,71.777649,5088659951,"$1,291.60",10,5088659951
1faba772ae22385ba6f502ea2479a080,PCP17929,1419 BEACON ST,BROOKLINE,MA,24464,42.323853,71.142003,6177344827,"$4,908.08",38,6177344827
bf0bb03e69c930f8ae5614913d5a71c5,PCP17973,12 CORSER ST,HOLYOKE,MA,10402,42.211656,72.642448,4132372430,"$6,458.00",50,4132372430
3e54a0c121ed34ea9696e64a09626bcc,PCP18347,33 PILGRIM PATH,CARLISLE,MA,17411,42.53662,71.361832,9783719797,"$7,103.80",55,9783719797
5aa98f16c8323ec5b52a2691978cc235,PCP18474,80 BROADWAY,REVERE,MA,21515,42.421005,70.99036,7812897929,"$2,583.20",21,7812897929
eb955fe3248e3f50a806a35ba2092716,PCP18821,9 BRANCH ST,METHUEN,MA,18441,42.742751,71.178588,5086227632,"$3,874.80",30,5086227632
4b562cab70a73a46bb2ca1d4b85fdba6,PCP19106,328 BROADWAY,CAMBRIDGE,MA,21391,42.376043,71.11868,6176613113,"$8,912.04",69,6176613113
3553d3a568c03da68aed37f3bd7209c9,PCP19378,53 COUNTY RD,MATTAPOISETT,MA,27391,41.661363,70.812024,5087581330,"$4,391.44",34,5087581330
1f8bf1bc2c073ea697820a8eb036ba4f,PCP19450,741 SALEM ST,LYNNFIELD,MA,19402,42.534146,71.038333,7815922225,"$9,170.36",71,7815922225
5f0ddfb16ba030edae87481cfbbf5d01,PCP19483,8 ROBERTA DR,S DARTMOUTH,MA,27482,41.661303,70.937913,5089929376,"$12,528.52",97,5089929376
4760f33a83c4372784a7a8a6080125cb,PCP19561,68 MARKET ST,LYNN,MA,19011,42.474862,70.962185,6179477456,"$3,616.48",28,6179477456
779935ac770d3f969870c38771f2c81b,PCP19714,22 MT AUBURN ST,WATERTOWN,MA,2472,42.369451,71.177925,6172322858,"$5,553.88",43,6172322858
86f868e93325301998d934ca2dc11f20,TANZMAN MASELLI AND ASSOCIATES PC,151 ASHLAND ST,N ADAMS,MA,12474,42.675549,73.118108,4136622020,"$17,953.24",140,4136622020
cc648e4dae3a3933930ef1f34189eb97,PCP19816,361 WASHINGTON ST,WESTWOOD,MA,20901,42.219645,71.216768,7813263571,"$12,786.84",100,7813263571
0b56e6a5537535ad93f81c5445dc2905,PCP20257,259 CROWELL RD,CHATHAM,MA,26331,41.621629,69.981956,5089452552,"$7,620.44",59,5089452552
ff9a379540b135f9b4dda85566d39072,PCP20300,60 MUNSON MEETING WAY F,CHATHAM,MA,26331,41.621629,69.981956,5089453131,"$8,524.56",67,5089453131
46084d3fe6a237bcb8309b15674f7cae,PCP20314,117 MAIN ST,SPENCER,MA,15622,42.247211,71.991867,5088852500,"$3,745.64",29,5088852500
4cd7de25382b30f894d5e353e3eca86a,PCP20489,2 WHITING RD,DOVER,MA,20302,42.23416,71.291167,5087851770,"$4,520.60",35,5087851770
772ee193bb9f30eb993921e86c8e4da5,PCP20565,137 MAGAZINE ST,CAMBRIDGE,MA,21394,42.376043,71.11868,6173540806,"$4,262.28",33,6173540806
d6c83c6af78f3e23a2f4444f9519d576,HOLLISTON VISION CENTER INC,841 WASHINGTON ST,HOLLISTON,MA,17461,42.195951,71.45343,5084291330,"$5,941.36",46,5084291330
46ef601671fa355f91daf6482657a00d,REDSTONE EYE ASSOCIATES LLC,75 MAIN ST,STONEHAM,MA,21803,42.474208,71.097665,7814383372,"$10,332.80",81,7814383372
09f69020aa1e3bd8b1f19b4534273281,PCP21378,515 PROVIDENCE HWY,DEDHAM,MA,20266,42.246872,71.179462,2013882656,"$6,716.32",52,2013882656
1b4d6a1480b6357593e45727d800db8b,PCP21427,230 ROUTE 149,MARSTONS MLS,MA,26481,41.662727,70.357208,5084283698,"$4,908.08",38,5084283698
b3e3096403f231368347255d16f65d93,PCP21436,379 MAIN ST,YARMOUTH PORT,MA,26751,41.70692,70.221117,5083628828,"$3,616.48",28,5083628828
f4e1ca5753dc38d9b9faf889337a3410,PCP21707,425 UNION ST,WEST SPRINGFIELD,MA,10894,42.125451,72.649734,4137346245,"$7,232.96",56,4137346245
63f5900e4fce3ddc97f41cdfb91b8a81,FAMILY SERVICES OF THE MERRIMACK VALLEY INC.,430 N CANAL ST,LAWRENCE,MA,18401,42.700273,71.161357,9783276618,"$3,099.84",24,9783276618
6352f08d63233a16bfb5205ac0332cf3,PCP21854,64 WESTBOURNE ST,ROSLINDALE,MA,21313,42.33196,71.020173,6179473040,"$4,262.28",33,6179473040
16784c94843d3474a1d50c443af67ffa,PCP21871,33 WATERFALL DR,CANTON,MA,20214,42.175737,71.125385,7818126019,"$3,745.64",29,7818126019
a369fdd9db243a439c8b9b1679b55fc5,PCP21971,601 NEWTON ST,SOUTH HADLEY,MA,10752,42.256208,72.58103,4135347200,"$5,812.20",45,4135347200
4fd66406343839539644caef76160bac,PCP22021,211 COCHITUATE RD,FRAMINGHAM,MA,17014,42.307905,71.436196,5083808680,"$12,916.00",100,5083808680
5519120caf243f39bb6cb7fc0b50c8e6,PCP22063,630 S MAIN ST,LANESBOROUGH,MA,12379,42.535857,73.241133,4132360995,"$12,528.52",98,4132360995
45fbe90d10f739f49f842100c302faf9,PCP22338,500 SALEM ST,WILMINGTON,MA,18871,42.564647,71.164516,9789886240,"$7,620.44",59,9789886240
f18084dacd20347a93a9f62f748ba19a,PCP22490,5 N MEADOWS RD,MEDFIELD,MA,20522,42.184599,71.305307,5083595200,"$6,458.00",50,5083595200
e41014c3f87a37fa95b9e9d5d3073fc3,VERNICK AND GOPAL LLC,1244 BOYLSTON ST,CHESTNUT HILL,MA,24672,42.331876,71.208402,6173836800,"$1,679.08",13,6173836800
c038841092ac3f249bf78015960436e3,WILLIAM H LANGFIELD JR OD PC,598 COUNTY ST,SOMERSET,MA,27264,41.738479,71.165065,5086768167,"$10,461.96",81,5086768167
a13937fa4125320b908632e8660581cf,MOIRA L MCDERMOTT LOWER CAPE PODIATRY,4 GRANITE STATE COURT,BREWSTER,MA,2631,41.747513,70.066223,5084323907,"$8,395.40",65,5084323907
7b9038a975a1342984ed8f4c6414f13e,PCP23388,79 OLD STAGE RD,CHELMSFORD,MA,18244,42.597055,71.3697,9782569958,"$5,295.56",41,9782569958
5bf83e18ef6e33a8ad5b86cb70b4795a,PCP23572,817 MERRIMACK ST,LOWELL,MA,18543,42.63898,71.321141,9784520672,"$3,487.32",27,9784520672
7408655492563f1f9bfbef7237391d25,PCP23574,104 WHALON ST,FITCHBURG,MA,14207,42.601977,71.81587,9783455200,"$3,616.48",28,9783455200
7be4eb2c88593161859ab6b1782452aa,PCP23795,60  I MUNSON MEETING WAY,CHATHAM,MA,26331,41.621629,69.981956,5082407946,"$7,362.12",58,5082407946
c53c3c29b1a03f1c8d335fa4d8347567,PCP24176,1121 MAIN ST,WEYMOUTH,MA,21901,42.206676,70.945845,7816827530,"$3,229.00",25,7816827530
fb27891140bf3697962d08f729b2e7b8,PCP24334,2000 WASHINGTON ST,NEWTON,MA,24621,42.331876,71.208402,6179652328,"$6,845.48",53,6179652328
5ec449c07654355d9f8e49c975d426b0,PRESCRIPTION ORTHOPEDIC AND SPORTS THERAPY,223 CHIEF JUSTICE CUSHING HWY,COHASSET,MA,20251,42.262428,70.798883,7818388767,"$2,841.52",22,7818388767
591ffe05d4113512b7a468cb50cab161,PCP24532,172 MIDDLESEX AVE,WILMINGTON,MA,18872,42.564647,71.164516,9786584432,"$4,778.92",37,9786584432
ee1a65b69cdc32caa8ea8c1b1bfca928,ENCOMPASS CARE COMPANY INC,2 PARK CENTRAL DR,SOUTHBOROUGH,MA,17721,42.299625,71.528427,5084818346,"$5,812.20",45,5084818346
04c1cc5911e330e5b3170bf5e765f3e8,BEACON FAMILY MEDICINE LLP,130 COUNTY RD,IPSWICH,MA,19382,42.695981,70.835648,9783561192,"$3,616.48",28,9783561192
027988f59d2d367fa9a47daafe78bf61,PCP25103,382 KENRICK ST,NEWTON,MA,24582,42.331876,71.208402,6179692084,"$8,137.08",63,6179692084
21fef6e9114531a3a8e8d5b67ed44020,PCP25354,180 SODA SPRING CREEK DR,SHEFFIELD,MA,12570,42.10365,73.359887,4132293640,"$7,103.80",56,4132293640
10968ba275e7351aa73ac37a2a8dfcfc,PCP25544,65 EASTERN AVE,ESSEX,MA,19291,42.64042,70.771172,9782908889,"$5,166.40",40,9782908889
279b2a85ab643dec90dffbca8b479db5,PCP25692,48 CHERRY ST,WENHAM,MA,19841,42.600633,70.883303,9784736078,"$14,982.56",116,9784736078
e81341823ed93b41abdc9f4a47b23f2d,PCP25990,33 ELECTRIC AVE,FITCHBURG,MA,14207,42.601977,71.81587,9783434747,"$3,229.00",25,9783434747
c11e7b71934b3615887558dd0066af6b,PCP26032,61 ROSELAND ST,SOMERVILLE,MA,21433,42.390445,71.101033,6176611097,"$9,687.00",75,6176611097
04cbfe780d3f327794762be9f8dc5191,PCP26077,26 HIGH ST,MILTON,MA,21863,42.241557,71.082432,6176986003,"$8,912.04",69,6176986003
43de7525f2f939a9b8ff9cba4ef56988,PCP26110,117 HIGHLAND AVE,WATERTOWN,MA,24721,42.369451,71.177925,6179238135,"$6,974.64",54,6179238135
a8e7f9f0013e3629bbcdff75dcb46e96,ANDREA DIFILIPPO LICSW AND ASSOCIATES INC,119 WAREHAM RD,MARION,MA,27381,41.706839,70.75096,5087483131,"$2,712.36",21,5087483131
e89fc67f7cf03687bf77b4afa1a88fd8,PCP26392,183 W STATE ST,GRANBY,MA,10339,42.244949,72.500143,4132220998,"$4,391.44",34,4132220998
fcf80e6703a636a9af90204285386103,PCP26478,8 PICKETT ST,MARBLEHEAD,MA,19453,42.495629,70.83582,7816391710,"$5,941.36",46,7816391710
7fb56fd271ad336a920457765bd1e5d4,PCP26624,425 N RD,HAMPDEN,MA,10369,42.071188,72.417718,4135668503,"$5,295.56",41,4135668503
b6aba88d2c3a3a58bf41fd7fe83571e8,PCP26677,18 BELLEVUE AVE,CAMBRIDGE,MA,21403,42.376043,71.11868,6175476542,"$6,716.32",53,6175476542
e62988b8d0a631eca1a6610b4a9f8227,INDEPENDENCE EYE ASSOCIATES LLC,365 FAUNCE CORNER RD,NORTH DARTMOUTH,MA,27476,41.646686,70.999158,5089856600,"$6,458.00",50,5089856600
94ea55a14520348383936c49f579161d,PCP27013,68 MARKET ST,LYNN,MA,19011,42.474862,70.962185,7815860400,"$4,133.12",32,7815860400
1061b2b7016735bc916a3b3207fe2bfc,PCP27026,82 MAIN ST,WAKEFIELD,MA,18801,42.50436,71.064061,7816218686,"$4,908.08",38,7816218686
9f771fe745773034a17da692f35931a6,PCP27202,1200 CONVERSE ST,LONGMEADOW,MA,11061,42.047565,72.57113,4135670708,"$5,812.20",45,4135670708
b0001afb4ac831f884c85496feb2613b,PCP27358,40 S ST,MARBLEHEAD,MA,19453,42.495629,70.83582,9788578397,"$7,878.76",61,9788578397
442660b2c756396bb8e16e19c7f05133,PCP27403,333 WESTERN AVE,CAMBRIDGE,MA,21393,42.376043,71.11868,6175470703,"$9,945.32",77,6175470703
271b5492bf28368cbbf4292a532bd090,PCP27719,57 RT,ORLEANS,MA,26532,41.76935,69.969034,5082375571,"$10,074.48",78,5082375571
a44b37daaa9b37f0993e26e58974e086,PCP27951,727 HIGH ST,WESTWOOD,MA,20902,42.219645,71.216768,7813295446,"$12,141.04",94,7813295446
d224247d6fc0395e9bd2b4c325d55b5d,PCP28161,162 GREAT RD,ACTON,MA,17205,42.483953,71.438495,9782640060,"$6,716.32",53,9782640060
f09cf5019c203a90895ed08fe18aa79a,PCP28216,140 WOOD RD,BRAINTREE,MA,21842,42.205416,71.002168,7815348808,"$5,295.56",41,7815348808
07c54b7a99ed3a14a8c1922986a51ec3,PCP28493,1040 GREAT PLAIN AVE,NEEDHAM,MA,24923,42.281593,71.242414,7814490929,"$2,454.04",19,7814490929
af3c865715b83feeb6562ea1f1cb61ef,PCP28562,112 S GREAT RD,LINCOLN,MA,17734,42.425506,71.310812,7812598122,"$1,162.44",9,7812598122
84aaa30f4fdf368f8a31980c21e4b598,PCP28624,841 MAIN ST,WALPOLE,MA,20812,42.146286,71.255604,5084980766,"$1,549.92",12,5084980766
66ebf1f21b4337709572c3702a95facf,PCP28779,113 BELMONT ST,BELMONT,MA,24783,42.395317,71.180284,6174841042,"$7,620.44",59,6174841042
2970d4abdefb32aa8da3be427619fd84,PCP28835,7 WHITE PINE LANE,LEXINGTON,MA,24216,42.445222,71.230015,7818627331,"$7,103.80",55,7818627331
6aeb37bd8ad539d5b021d09c1e55c3d5,PCP28914,15 STORY ST,CAMBRIDGE,MA,21384,42.376043,71.11868,6178683353,"$4,003.96",31,6178683353
8e65bfaef62732e8bce0b44f7130befe,PCP29121,10 LONGWOOD DR,WESTWOOD,MA,20901,42.219645,71.216768,7813294433,"$11,882.72",92,7813294433
af8a70b8190033f791a0350f1f59518e,PCP29134,10 CENTRAL ST,WEST SPRINGFIELD,MA,10892,42.125451,72.649734,4137463932,"$9,687.00",75,4137463932
1ca2afca68173a2281d770b3b1366183,PCP29525,65 NEPONSET AVE,FOXBOROUGH,MA,20354,42.061338,71.245802,5085437160,"$9,041.20",70,5085437160
5e241bed136b3a90a3d642f7b9cab3c2,PCP29534,93 POND ST,SHARON,MA,20672,42.108463,71.185182,7817247468,"$2,454.04",19,7817247468
ee394632cdfa3709ac47eba10a419652,PCP29548,1236 MAIN ST,HOLYOKE,MA,10402,42.211656,72.642448,41353267771,"$8,137.08",63,NA
2d5dd8f647c2303ab5f280cd494bba36,PCP29556,277 MAIN ST,GREENFIELD,MA,13013,42.614671,72.597063,4137726080,"$8,266.24",64,4137726080
ead3fcfcc7013505b19cb9e8119bcbe0,PCP29608,120 N MAIN ST,ATTLEBORO,MA,27032,41.931653,71.294503,5082262542,"$10,203.64",79,5082262542
b165f308d1b538a89fc863091a93f25c,PCP29637,480 ADAMS ST,MILTON,MA,21864,42.241557,71.082432,5087597752,$774.96,7,5087597752
4e383e1d10603747a4f0d639980ff360,PCP29892,131 HARVARD ST,BROOKLINE,MA,24466,42.323853,71.142003,6179344744,"$5,553.88",43,6179344744
028b5b8e40d9381f957f0ed3e4503b4a,PCP30031,167 DWIGHT ROAD,LONGMEADOW,MA,11061,42.047565,72.57113,4135252166,"$2,583.20",20,4135252166
15740d88c092302fa2ba6dcfd5f74890,PCP30062,1101 BEACON ST,BROOKLINE,MA,24465,42.323853,71.142003,6177381274,"$3,616.48",28,6177381274
4d51cbaa1dcf388f94644b39b204fc3c,PCP30089,116 APPLETON ST,CAMBRIDGE,MA,21383,42.376043,71.11868,6176619633,"$8,653.72",67,6176619633
51eeadc5b8d33b0286303561955b3fe4,PCP30115,1044 CENTRAL ST,STOUGHTON,MA,20724,42.119006,71.10365,6176159253,"$7,620.44",59,6176159253
5ebb21103a7b32c6adf560f42b27af76,PCP30214,123 UNION ST,EASTHAMPTON,MA,10274,42.265435,72.670813,4135271300,"$6,974.64",54,4135271300
02c59aefa75f33f2a16125b01d9a5bc4,CROSSROADS HEALTH GROUP P.C.,35 TURKEY HILL RD,BELCHERTOWN,MA,10079,42.27901,72.400468,4133231115,"$1,679.08",13,4133231115
19635c41a6a13b8e80515d8f0c017011,PCP30551,55 CEDAR ST,WORCESTER,MA,16092,42.269478,71.807783,5087572233,"$4,003.96",31,5087572233
afa2a4f1dd6834d9a47b44efaa9c469d,PCP30645,145 COURT ST,PLYMOUTH,MA,23606,41.897892,70.62403,5087462948,"$3,874.80",30,5087462948
ac06e0acff6130aa9a9d7856c2a6495c,PCP30726,162 COBBLE LANE,SHEFFIELD,MA,12570,42.10365,73.359887,4132293634,"$10,203.64",79,4132293634
e613f5a175883efe8701fa9baf3241ff,PCP31073,338 TREMONT ST,REHOBOTH,MA,27692,41.846878,71.24487,5082233434,"$15,111.72",117,5082233434
0b63e23bb7623d4ebbc7a98424644d08,PCP31171,77 WARREN ST,BRIGHTON,MA,21353,42.33196,71.020173,6177874662,"$4,133.12",32,6177874662
91a535892df13e27a3eb28970c71ae03,PCP31320,261 UNION ST,NEW BEDFORD,MA,27405,41.661303,70.937913,5089970096,"$3,745.64",29,5089970096
2f09e5c4f0133b8eaa9d6564542502a0,PCP31724,300 NEWBURYPORT TRUNPIKE,ROWLEY,MA,1969,42.721495,70.886637,9789483900,"$3,874.80",30,9789483900
fd605ea5870c33cbb7e200b9dd93a576,PCP31847,48 CEDAR ST,WORCESTER,MA,16092,42.269478,71.807783,50875648251,"$6,716.32",52,NA
0154718efb2d3969bbf8045641fe7dc9,PCP32178,247 NORTHAMPTON ST,EASTHAMPTON,MA,10271,42.265435,72.670813,4137461016,"$3,616.48",28,4137461016
2f66f20780a53899bd89fe7bad51def9,PCP32227,1 CHESTNUT ST,SALEM,MA,19703,42.499248,70.898204,9785945663,"$4,262.28",34,9785945663
b37dbacbfbfd350a861b2dd23f3c83fc,PCP32238,1419 BEACON ST,BROOKLINE,MA,24464,42.323853,71.142003,6177392828,"$11,624.40",90,6177392828
f61f14cb80613fa0ab90221cb033eaa0,PCP32281,5 POND RD,HARVARD,MA,14511,42.504256,71.588513,9784563181,"$4,520.60",35,9784563181
